host_is_superhost,neighbourhood_cleansed,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
0,16,1,2,1.0,1.0,1.0,5,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,4,1,4,2.0,2.0,2.0,5,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,7
0,16,1,2,1.0,1.0,1.0,5,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,16,1,2,1.0,1.0,1.0,6,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,25,2,2,1.0,1.0,1.0,2,7,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,1,2,1.0,2.0,3.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,1,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,1,1,3,1.0,1.0,1.0,5,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,18,2,2,1.0,1.0,2.0,1,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,3,1,9,3.0,3.0,5.0,6,2,365,10.0,10.0,10.0,10.0,10.0,10.0,1,7
0,1,2,1,1.0,1.0,1.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,3
1,18,1,6,1.0,2.0,4.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,2,2,2,2.0,1.0,2.0,1,2,60,8.0,10.0,10.0,8.0,10.0,10.0,1,1
0,2,2,1,1.0,1.0,1.0,1,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,7,2,1,2.0,1.0,0.0,1,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,5,1,5,1.0,2.0,5.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,1,1,6,1.0,2.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,20,1,4,1.0,1.0,1.0,3,7,15,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,7,1,6,2.0,2.0,1.0,6,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,2,2,2,1.0,1.0,1.0,3,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,15,2,1,1.0,1.0,2.0,3,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,2,2,1.0,1.0,1.0,1,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,35,2,1,1.0,1.0,1.0,1,1,60,10.0,10.0,10.0,10.0,8.0,10.0,0,24
0,30,1,2,1.0,1.0,3.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,16,1,4,1.0,2.0,2.0,7,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,138
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,19,1,2,1.0,1.0,2.0,9,2,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4
0,1,1,4,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,5
0,20,1,3,1.0,1.0,2.0,3,1,1125,6.0,8.0,6.0,8.0,10.0,8.0,1,2
0,25,1,6,1.0,3.0,4.0,4,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,16,2,2,1.0,1.0,2.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,6,1,4,2.0,3.0,4.0,4,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,2,1,2,1.0,1.0,1.0,2,1,10,10.0,10.0,10.0,10.0,10.0,8.0,1,2
0,3,1,5,1.0,2.0,1.0,7,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,2,1,4,1.0,1.0,1.0,4,7,365,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,3,1,5,1.0,2.0,1.0,10,1,365,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,2,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,4
0,2,1,3,1.0,1.0,1.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,1,1,6,1.0,2.0,3.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,2,1,3,1.0,2.0,0.0,3,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,35,2,1,1.0,1.0,2.0,1,1,60,5.0,5.0,5.0,5.0,5.0,5.0,0,24
1,3,2,2,1.0,1.0,2.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,3
1,3,2,2,1.0,1.0,1.0,2,1,1125,6.0,10.0,6.0,10.0,10.0,8.0,1,3
1,1,1,4,1.0,1.0,2.0,2,2,1125,10.0,9.0,10.0,10.0,10.0,10.0,1,5
0,2,1,4,1.0,1.0,2.0,6,1,90,10.0,10.0,10.0,10.0,10.0,8.0,0,3
0,35,2,1,1.0,1.0,1.0,1,1,60,10.0,10.0,10.0,10.0,10.0,10.0,1,24
0,3,2,2,1.0,1.0,2.0,2,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,3,1.0,1.0,3.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,1,4,4,1.0,1.0,4.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,6
0,3,4,4,1.0,1.0,0.0,2,1,999,10.0,10.0,10.0,10.0,10.0,10.0,0,9
0,3,1,2,1.0,1.0,2.0,2,1,48,10.0,10.0,6.0,10.0,6.0,8.0,1,9
0,1,1,1,1.0,1.0,1.0,3,6,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,1
0,3,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,3,2,3,1.0,1.0,3.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,31,2,2,1.0,1.0,2.0,1,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,24
0,2,1,4,2.0,2.0,4.0,2,7,365,5.0,5.0,5.0,5.0,5.0,5.0,0,8
0,5,1,4,1.0,1.0,2.0,4,1,365,10.0,9.0,10.0,10.0,10.0,10.0,1,1
0,4,1,4,1.0,2.0,2.0,4,1,30,4.0,8.0,10.0,10.0,8.0,8.0,1,3
0,4,1,4,2.0,2.0,3.0,6,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,8,2,1,1.0,1.0,2.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,5,2.0,2.0,2.0,6,2,60,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,4,2,1,2.0,3.0,0.0,4,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,4,2,2,2.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,4,2,2,2.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,35,2,2,1.0,1.0,2.0,1,1,60,8.0,8.0,10.0,10.0,6.0,10.0,1,24
0,4,2,2,2.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,4,2,4,2.0,1.0,4.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,4,2,6,1.0,1.0,6.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,35,2,3,1.0,1.0,3.0,1,1,60,10.0,9.0,10.0,10.0,10.0,10.0,1,24
0,35,2,4,1.0,1.0,4.0,1,1,60,10.0,10.0,10.0,10.0,6.0,8.0,1,24
0,15,2,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,35,2,2,1.0,1.0,2.0,2,1,60,5.0,5.0,5.0,5.0,5.0,5.0,1,24
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
1,1,1,2,1.0,1.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,35,2,3,1.0,1.0,3.0,1,7,60,5.0,5.0,5.0,5.0,5.0,5.0,1,24
0,35,2,1,1.0,1.0,2.0,1,1,60,10.0,10.0,10.0,10.0,10.0,10.0,1,24
0,4,1,2,1.0,1.0,1.0,3,2,1125,10.0,10.0,9.0,10.0,10.0,10.0,1,2
0,3,2,3,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,3,1,4,1.0,1.0,3.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,3,2,2,1.0,1.0,2.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,4,2,1,2.0,1.0,1.0,2,3,15,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,3,2,3,1.0,1.0,3.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,3,1,3,1.0,1.0,3.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,4,1,2,1.0,1.0,1.0,7,2,15,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,1.0,2.0,0.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,4,1,2,1.0,1.0,1.0,2,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,3,2,3,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,2,1,2,1.0,1.0,2.0,4,30,800,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,2,1,2,1.0,1.0,3.0,3,25,800,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,4,2,5,2.0,1.0,1.0,2,4,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,3
0,6,1,5,1.0,2.0,1.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,6,2,1,2.0,1.0,6.0,9,1,5,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,26,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,4,2,2,1.0,1.0,1.0,1,1,30,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,7,1,6,2.0,2.0,6.0,4,5,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4
0,4,1,4,1.0,2.0,2.0,4,2,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,7,1,6,1.0,2.0,6.0,4,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4
0,3,2,2,1.0,1.0,0.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,1,2,4,1.0,2.0,3.0,4,1,90,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,1,3,1.0,1.0,1.0,2,2,60,10.0,6.0,10.0,10.0,10.0,10.0,1,1
0,3,2,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,3,2,3,1.0,1.0,3.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
1,2,1,2,1.0,1.0,1.0,7,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,23
0,3,2,2,1.0,1.0,1.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,2,1,2,1.0,1.0,1.0,8,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,23
0,2,2,1,1.0,1.0,1.0,1,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,15,2,1,1.0,1.0,0.0,1,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,2.0,1.0,1.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,6,2,3,1.0,1.0,1.0,3,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,2.0,1.0,1.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,1,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,6,2,1,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,3,1.0,1.0,3.0,3,30,800,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,1,2,2,1.0,1.0,1.0,2,2,1125,9.0,9.0,9.0,9.0,9.0,9.0,1,10
0,3,1,5,1.0,2.0,1.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,1,6,1.0,2.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,1,1,6,1.0,2.0,1.0,7,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,9
0,1,1,6,1.0,2.0,2.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,9
0,3,2,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,11
0,1,1,2,1.0,1.0,1.0,3,3,365,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,1,1,3,1.0,1.0,1.0,4,2,90,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,10,1,4,1.0,1.0,1.0,3,3,365,10.0,6.0,10.0,10.0,10.0,10.0,1,2
0,1,1,2,1.0,1.0,1.0,3,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,1,1,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,6.0,6.0,6.0,5.0,0,7
0,8,2,2,1.0,2.0,2.0,4,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,2,1.0,1.0,1.0,3,3,90,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,11,2,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,1,2,1.0,1.0,1.0,2,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,7,1,7,2.0,3.0,5.0,4,15,100,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,1,1,4,1.0,1.0,2.0,4,3,1125,10.0,9.0,10.0,10.0,10.0,10.0,0,8
0,1,2,2,1.0,1.0,1.0,3,1,300,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,8,1,2,1.0,1.0,1.0,2,3,60,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,2,3,1.0,1.0,2.0,3,1,100,5.0,5.0,5.0,5.0,5.0,5.0,1,8
0,1,2,3,1.0,1.0,3.0,3,1,1000,2.0,10.0,2.0,4.0,10.0,2.0,1,8
0,29,1,4,1.0,2.0,5.0,2,10,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,20,2,2,1.0,1.0,2.0,2,1,90,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,6,1,2,1.0,1.0,3.0,3,15,180,10.0,10.0,10.0,10.0,10.0,10.0,0,2
0,1,1,4,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,4,1,2,1.0,1.0,0.0,2,140,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,2,1.0,1.0,1.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
1,1,1,8,2.May,3.0,4.0,9,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,12
0,2,1,2,1.0,1.0,1.0,3,3,1125,10.0,8.0,10.0,10.0,10.0,10.0,0,1
0,19,1,4,1.0,2.0,2.0,9,2,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,2
0,1,2,1,1.0,1.0,1.0,2,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,10,1,3,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,5,2.0,2.0,4.0,9,10,365,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,16,4,3,1.0,1.0,2.0,1,1,10,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,9,1,3,2.0,3.0,3.0,4,3,30,5.0,5.0,5.0,5.0,5.0,5.0,1,4
1,11,1,6,2.0,2.0,3.0,8,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,23
0,21,1,4,2.0,1.0,1.0,5,3,30,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,2,2,1.0,1.0,2.0,1,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,2,1.0,1.0,2.0,5,1,15,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,3,2,2,1.0,1.0,2.0,4,1,15,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,5,1,4,1.0,2.0,1.0,5,2,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,4,1.0,1.0,1.0,2,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,13
0,4,1,4,1.0,2.0,2.0,3,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,5,1,4,1.0,2.0,3.0,5,1,1125,9.0,8.0,9.0,8.0,10.0,9.0,1,3
1,1,1,3,1.0,1.0,2.0,4,2,365,10.0,9.0,10.0,10.0,10.0,9.0,1,6
0,5,2,2,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,4,1.0,1.0,1.0,2,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,13
0,2,1,4,1.0,1.0,1.0,2,30,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,13
0,8,2,2,1.0,1.0,0.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,10,1,2,1.0,1.0,1.0,4,1,1125,9.0,8.0,9.0,9.0,8.0,8.0,1,26
0,10,1,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,26
0,10,1,2,1.0,1.0,1.0,3,1,1125,9.0,9.0,10.0,8.0,8.0,8.0,1,26
0,1,2,2,1.0,1.0,1.0,3,1,30,8.0,7.0,9.0,9.0,8.0,8.0,1,3
1,2,1,7,2.0,2.0,5.0,7,3,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,2,2,1.0,1.0,1.0,1,1,4,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,8,2,2,1.0,2.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,29,2,5,1.0,1.0,2.0,6,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,181
0,16,2,2,1.0,1.0,1.0,1,1,2,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,2,2,1.0,1.0,1.0,1,1,60,5.0,5.0,5.0,5.0,5.0,5.0,0,2
1,4,1,4,1.0,2.0,3.0,3,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
1,1,1,6,2.0,3.0,3.0,7,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,3
0,13,1,7,2.0,3.0,5.0,9,90,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,29,2,8,1.0,2.0,2.0,9,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,181
0,3,2,3,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,3,2,2,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,9,2,2,1.0,1.0,1.0,2,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,2,1,1.0,1.0,0.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,2,2,1.0,1.0,1.0,1,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,18,1,2,1.0,1.0,0.0,3,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,1,2,5,1.0,2.0,4.0,5,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,18,1,3,1.0,1.0,1.0,4,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,3,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,7.0,5.0,7.0,7.0,1,5
0,10,1,4,1.0,2.0,4.0,4,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,1,6,1.0,3.0,3.0,8,4,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,2,10,2.0,1.0,0.0,2,1,7,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,1,1,3,1.0,1.0,2.0,3,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,9,1,2,1.0,1.0,1.0,3,5,45,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,12,4,4,1.0,1.0,4.0,3,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,3,1.0,1.0,3.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,4,2,1.0,1.0,2.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,12,2,2,1.0,1.0,2.0,1,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,3,2,3,1.0,1.0,3.0,2,1,365,7.0,7.0,7.0,10.0,7.0,7.0,1,16
0,12,2,3,1.0,1.0,3.0,2,5,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,22
0,10,1,2,1.0,1.0,1.0,4,1,1125,10.0,10.0,10.0,9.0,9.0,9.0,1,26
0,3,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,5
0,27,1,2,1.0,1.0,2.0,2,1,3,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,6,1.0,2.0,6.0,3,1,365,10.0,10.0,10.0,10.0,10.0,10.0,1,16
0,3,1,2,1.0,1.0,1.0,2,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,5,2,2,1.0,1.0,3.0,1,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,5,1,4,1.0,2.0,2.0,6,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,0,8
0,7,1,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,3,2,4,1.0,1.0,4.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,17
0,11,2,2,1.0,1.0,2.0,3,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,1,2,2,1.0,1.0,0.0,2,1,1125,7.0,8.0,8.0,7.0,9.0,7.0,1,6
0,3,2,2,1.0,1.0,1.0,4,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,4
0,21,1,5,1.0,1.0,1.0,4,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,10,2,3,1.0,1.0,4.0,1,1,1125,10.0,10.0,10.0,10.0,9.0,10.0,1,3
0,1,1,4,2.0,2.0,2.0,5,3,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,10,1,2,1.0,1.0,1.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,26
1,2,1,4,1.0,1.0,1.0,2,2,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,23,1,6,3.0,3.0,4.0,9,2,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,2
0,4,1,4,1.0,1.0,0.0,4,2,1125,9.0,9.0,9.0,10.0,10.0,10.0,1,2
0,6,2,1,1.0,1.0,1.0,3,1,7,5.0,5.0,5.0,5.0,5.0,5.0,0,1
0,17,2,3,1.0,3.0,0.0,7,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
0,2,1,2,2.0,1.0,1.0,4,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,3
0,18,1,4,1.0,1.0,2.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,1,6,2.0,3.0,3.0,9,7,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,5,2,2,1.0,1.0,0.0,2,2,10,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,8,2,2,1.0,1.0,0.0,1,3,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2
0,10,1,2,1.0,2.0,2.0,3,2,5,5.0,5.0,5.0,5.0,5.0,5.0,0,1
1,1,1,6,1.0,2.0,3.0,5,2,1125,8.0,10.0,10.0,10.0,10.0,8.0,1,2
0,1,2,2,1.0,1.0,2.0,1,1,30,10.0,10.0,10.0,10.0,10.0,10.0,1,1
0,3,1,2,1.0,1.0,1.0,2,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,3,2,2,1.0,1.0,0.0,3,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,3
0,27,1,5,2.0,3.0,3.0,9,30,365,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,3,2,3,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,6
0,19,1,3,1.0,1.0,2.0,8,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,11,1,3,1.0,1.0,1.0,5,2,1125,10.0,8.0,10.0,10.0,10.0,10.0,1,4
0,23,2,10,2.0,2.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,2
1,1,1,2,1.0,1.0,1.0,1,1,1125,10.0,10.0,10.0,9.0,10.0,10.0,1,7
0,6,2,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,6,1.0,2.0,2.0,2,5,360,10.0,10.0,10.0,10.0,7.0,9.0,1,17
0,8,1,3,1.0,1.0,1.0,5,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,1,1,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
1,1,1,2,1.0,1.0,1.0,1,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,7
0,1,1,4,1.0,2.0,4.0,4,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,11
0,1,1,2,1.0,1.0,2.0,3,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,1,11
0,1,1,2,1.0,1.0,2.0,4,1,1125,10.0,10.0,10.0,10.0,10.0,10.0,1,11
0,1,1,3,1.0,1.0,2.0,3,1,1125,9.0,9.0,10.0,10.0,10.0,10.0,1,11
0,1,1,3,1.0,1.0,2.0,3,1,1125,9.0,10.0,10.0,10.0,10.0,9.0,1,11
0,1,1,3,1.0,1.0,2.0,3,1,1125,6.0,3.0,10.0,6.0,6.0,6.0,1,11
0,3,2,4,1.0,1.0,4.0,4,1,1125,10.0,10.0,10.0,10.0,8.0,10.0,1,3
0,3,1,3,1.0,1.0,1.0,2,1,365,9.0,10.0,10.0,10.0,9.0,9.0,1,2
0,1,1,2,1.0,1.0,2.0,5,1,365,10.0,10.0,10.0,10.0,10.0,10.0,0,6
0,34,1,7,1.0,2.0,0.0,2,3,45,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,15,4,2,1.0,1.0,1.0,1,1,10,5.0,5.0,5.0,5.0,5.0,5.0,1,1
1,18,1,2,1.0,2.0,2.0,3,2,5,5.0,5.0,5.0,5.0,5.0,5.0,1,1
0,2,1,5,1.0,2.0,3.0,4,1,1125,10.0,10.0,10.0,10.0,6.0,10.0,0,1
0,8,2,1,1.0,1.0,1.0,2,1,30,5.0,5.0,5.0,5.0,5.0,5.0,1,2
